player_id,team_id,player_name,player_nickname,jersey_number,country.id,country.name,position_id,position,from,to,from_period,to_period,start_reason,end_reason,match_id
5203,217,Sergio Busquets i Burgos,Sergio Busquets,5,214,Spain,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle,15986
5211,217,Jordi Alba Ramos,Jordi Alba,18,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,15986
5213,217,Gerard Piqué Bernabéu,Gerard Piqué,3,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,15986
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,23,Center Forward,00:00,47:11,1,2,Starting XI,Tactical Shift,15986
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,21,Left Wing,47:11,,2,,Tactical Shift,Final Whistle,15986
5470,217,Ivan Rakitić,,4,56,Croatia,13,Right Center Midfield,57:53,,2,,Substitution - On (Tactical),Final Whistle,15986
5477,217,Ousmane Dembélé,,11,78,France,21,Left Wing,00:00,45:01,1,2,Starting XI,Substitution - Off (Tactical),15986
5492,217,Samuel Yves Umtiti,Samuel Umtiti,23,78,France,21,Left Wing,45:01,47:11,2,2,Substitution - On (Tactical),Tactical Shift,15986
5492,217,Samuel Yves Umtiti,Samuel Umtiti,23,78,France,5,Left Center Back,47:11,,2,,Tactical Shift,Final Whistle,15986
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,17,Right Wing,00:00,,1,,Starting XI,Final Whistle,15986
6351,211,Cristhian Ricardo Stuani Curbelo,Cristhian Stuani,7,242,Uruguay,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle,15986
6374,217,Nélson Cabral Semedo,Nélson Semedo,2,183,Portugal,2,Right Back,00:00,,1,,Starting XI,Final Whistle,15986
6379,217,Sergi Roberto Carnicer,Sergi Roberto,20,214,Spain,,,,,,,,,15986
6560,211,Marc Muniesa Martínez,Marc Muniesa,20,214,Spain,8,Left Wing Back,00:00,,1,,Starting XI,Final Whistle,15986
6565,211,Pere Pons Riera,Pere Pons,8,214,Spain,14,Center Midfield,00:00,,1,,Starting XI,Final Whistle,15986
6567,211,Borja García Freire,Borja García,10,214,Spain,15,Left Center Midfield,45:00,,2,,Substitution - On (Tactical),Final Whistle,15986
6570,211,Alejandro Granell Nogué,Álex Granell,6,214,Spain,13,Right Center Midfield,00:00,71:07,1,2,Starting XI,Substitution - Off (Tactical),15986
6572,211,Juan Pedro Ramírez López,Juanpe,15,214,Spain,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,15986
6573,211,Bernardo José Espinosa Zúñiga,Bernardo Espinosa,2,49,Colombia,4,Center Back,00:00,,1,,Starting XI,Final Whistle,15986
6574,211,Douglas Luiz Soares de Paulo,Douglas Luiz,12,31,Brazil,13,Right Center Midfield,71:07,,2,,Substitution - On (Tactical),Final Whistle,15986
6576,211,Gorka Iraizoz Moreno,Gorka Iraizoz,1,214,Spain,,,,,,,,,15986
6578,211,Francesc Aday Benítez Caraballo,Aday Benítez,11,214,Spain,7,Right Wing Back,00:00,,1,,Starting XI,Final Whistle,15986
6579,211,Pedro Alcalá Guirado,Pedro Alcalá,5,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,15986
6582,211,Cristian Portugués Manzanera,Portu,9,214,Spain,22,Right Center Forward,00:00,84:07,1,2,Starting XI,Substitution - Off (Tactical),15986
6609,217,Denis Suárez Fernández,Denis Suárez,6,214,Spain,,,,,,,,,15986
6616,217,Munir El Haddadi Mohamed,Munir El Haddadi,19,154,Morocco,,,,,,,,,15986
6785,211,Yassine Bounou,,13,154,Morocco,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,15986
6826,217,Clément Lenglet,,15,78,France,5,Left Center Back,00:00,47:11,1,2,Starting XI,Tactical Shift,15986
6826,217,Clément Lenglet,,15,78,France,23,Center Forward,47:11,,2,,Tactical Shift,Final Whistle,15986
6888,211,Aleix García Serrano,Aleix García,23,214,Spain,15,Left Center Midfield,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical),15986
8206,217,Arturo Erasmo Vidal Pardo,Arturo Vidal,22,45,Chile,13,Right Center Midfield,00:00,57:53,1,2,Starting XI,Substitution - Off (Tactical),15986
8652,217,Jasper Cillessen,,13,160,Netherlands,,,,,,,,,15986
11292,211,Pedro Antonio Porro Sauceda,Pedro Porro,29,214,Spain,,,,,,,,,15986
11295,211,Patrick Roberts,,17,68,England,,,,,,,,,15986
11392,217,Arthur Henrique Ramos de Oliveira Melo,Arthur,8,31,Brazil,15,Left Center Midfield,00:00,57:48,1,2,Starting XI,Substitution - Off (Tactical),15986
17276,211,Seydou Doumbia,,22,55,Côte d'Ivoire,22,Right Center Forward,84:07,,2,,Substitution - On (Tactical),Final Whistle,15986
20055,217,Marc-André ter Stegen,Marc-André ter Stegen,1,85,Germany,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,15986
34694,211,Èric Montes Arce,Èric Montes,28,214,Spain,,,,,,,,,15986
3109,217,Malcom Filipe Silva de Oliveira,Malcom,14,31,Brazil,21,Left Wing,70:08,,2,,Substitution - On (Tactical),Final Whistle,15998
3246,205,Guido Marcelo Carrillo,Guido Carrillo,9,11,Argentina,,,,,,,,,15998
3501,217,Philippe Coutinho Correia,Philippe Coutinho,7,31,Brazil,15,Left Center Midfield,00:00,,1,,Starting XI,Final Whistle,15998
3991,205,Allan Romeo Nyom,Allan Nyom,12,39,Cameroon,17,Right Wing,84:18,,2,,Substitution - On (Tactical),Final Whistle,15998
5203,217,Sergio Busquets i Burgos,Sergio Busquets,5,214,Spain,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle,15998
5211,217,Jordi Alba Ramos,Jordi Alba,18,214,Spain,6,Left Back,70:01,,2,,Substitution - On (Tactical),Final Whistle,15998
5213,217,Gerard Piqué Bernabéu,Gerard Piqué,3,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,15998
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,23,Center Forward,60:06,,2,,Substitution - On (Tactical),Final Whistle,15998
5470,217,Ivan Rakitić,,4,56,Croatia,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle,15998
5477,217,Ousmane Dembélé,,11,78,France,21,Left Wing,00:00,70:08,1,2,Starting XI,Substitution - Off (Tactical),15998
5492,217,Samuel Yves Umtiti,Samuel Umtiti,23,78,France,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,15998
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,17,Right Wing,00:00,,1,,Starting XI,Final Whistle,15998
6301,205,Youssef En-Nesyri,,26,154,Morocco,23,Center Forward,00:00,,1,,Starting XI,Final Whistle,15998
6332,217,Thomas Vermaelen,,24,22,Belgium,6,Left Back,00:00,70:01,1,2,Starting XI,Substitution - Off (Tactical),15998
6374,217,Nélson Cabral Semedo,Nélson Semedo,2,183,Portugal,,,,,,,,,15998
6379,217,Sergi Roberto Carnicer,Sergi Roberto,20,214,Spain,2,Right Back,00:00,,1,,Starting XI,Final Whistle,15998
6598,205,Unai Bustinza Martínez,Unai Bustinza,3,214,Spain,4,Center Back,00:00,,1,,Starting XI,Final Whistle,15998
6599,205,Rubén Salvador Pérez Del Mármol,Rubén Pérez,21,214,Spain,15,Left Center Midfield,00:00,,1,,Starting XI,Final Whistle,15998
6601,205,Raúl García Carnero,Raúl García,14,214,Spain,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,15998
6608,205,Nabil El Zhar,,10,154,Morocco,17,Right Wing,00:00,84:18,1,2,Starting XI,Substitution - Off (Tactical),15998
6610,205,Iván Cuéllar Sacristán,Pichu,1,214,Spain,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,15998
6616,217,Munir El Haddadi Mohamed,Munir El Haddadi,19,154,Morocco,23,Center Forward,00:00,60:06,1,2,Starting XI,Substitution - Off (Tactical),15998
6666,205,Sabin Merino Zuloaga,Sabin Merino,18,214,Spain,13,Right Center Midfield,81:11,,2,,Substitution - On (Injury),Final Whistle,15998
6667,205,Mikel Vesga Arruti,Mikel Vesga,23,214,Spain,13,Right Center Midfield,00:00,81:11,1,2,Starting XI,Substitution - Off (Injury),15998
6738,205,Juan Francisco Moreno Fuertes,Juanfran,2,214,Spain,7,Right Wing Back,00:00,,1,,Starting XI,Final Whistle,15998
6739,205,Diego Alejandro Rolan Silva,Diego Rolán,4,242,Uruguay,,,,,,,,,15998
6834,205,Gerard Gumbau Garriga,Gerard Gumbau,6,214,Spain,21,Left Wing,73:28,,2,,Substitution - On (Tactical),Final Whistle,15998
8206,217,Arturo Erasmo Vidal Pardo,Arturo Vidal,22,45,Chile,,,,,,,,,15998
8652,217,Jasper Cillessen,,13,160,Netherlands,,,,,,,,,15998
9879,205,Jon Ander Serantes Simon,Jon Ander Serantes,13,214,Spain,,,,,,,,,15998
11392,217,Arthur Henrique Ramos de Oliveira Melo,Arthur,8,31,Brazil,,,,,,,,,15998
11730,205,Jonathan Cristian Silva,Jonathan Silva,5,11,Argentina,8,Left Wing Back,00:00,,1,,Starting XI,Final Whistle,15998
11745,205,Michael Nicolás Santos Rosadilla,Michael Santos,20,242,Uruguay,,,,,,,,,15998
16212,205,Óscar Rodríguez Arnaiz,Óscar Rodríguez,27,214,Spain,21,Left Wing,00:00,73:28,1,2,Starting XI,Substitution - Off (Tactical),15998
17818,205,Rodrigo Tarín Higón,Rodri Tarín,28,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,15998
20055,217,Marc-André ter Stegen,Marc-André ter Stegen,1,85,Germany,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,15998
3023,215,Yuri Berchiche Izeta,Yuri Berchiche,12,214,Spain,21,Left Wing,00:00,,1,,Starting XI,Final Whistle,16010
3501,217,Philippe Coutinho Correia,Philippe Coutinho,7,31,Brazil,21,Left Wing,00:00,,1,,Starting XI,Final Whistle,16010
5203,217,Sergio Busquets i Burgos,Sergio Busquets,5,214,Spain,10,Center Defensive Midfield,50:15,,2,,Substitution - On (Injury),Final Whistle,16010
5211,217,Jordi Alba Ramos,Jordi Alba,18,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,16010
5213,217,Gerard Piqué Bernabéu,Gerard Piqué,3,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,16010
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,23,Center Forward,00:00,,1,,Starting XI,Final Whistle,16010
5470,217,Ivan Rakitić,,4,56,Croatia,15,Left Center Midfield,00:00,,1,,Starting XI,Final Whistle,16010
5477,217,Ousmane Dembélé,,11,78,France,17,Right Wing,00:00,79:34,1,2,Starting XI,Substitution - Off (Tactical),16010
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,13,Right Center Midfield,54:44,,2,,Substitution - On (Tactical),Final Whistle,16010
6332,217,Thomas Vermaelen,,24,22,Belgium,,,,,,,,,16010
6374,217,Nélson Cabral Semedo,Nélson Semedo,2,183,Portugal,2,Right Back,00:00,,1,,Starting XI,Final Whistle,16010
6379,217,Sergi Roberto Carnicer,Sergi Roberto,20,214,Spain,10,Center Defensive Midfield,00:00,50:15,1,2,Starting XI,Substitution - Off (Injury),16010
6389,215,Mikel San José Domínguez,Mikel San José,6,214,Spain,15,Left Center Midfield,66:42,,2,,Substitution - On (Tactical),Final Whistle,16010
6390,215,Markel Susaeta Laskurain,Markel Susaeta,14,214,Spain,17,Right Wing,00:00,,1,,Starting XI,Final Whistle,16010
6391,215,Raúl García Escudero,Raúl García,22,214,Spain,19,Center Attacking Midfield,00:00,,1,,Starting XI,Final Whistle,16010
6393,215,Iñaki Williams Arthuer,Iñaki Williams,9,214,Spain,23,Center Forward,00:00,78:06,1,2,Starting XI,Substitution - Off (Tactical),16010
6394,215,Aritz Aduriz Zubeldia,Aritz Aduriz,20,214,Spain,23,Center Forward,78:06,,2,,Substitution - On (Tactical),Final Whistle,16010
6396,215,Beñat Etxebarria Urkiaga,Beñat Etxebarria,7,214,Spain,15,Left Center Midfield,00:00,66:42,1,2,Starting XI,Substitution - Off (Tactical),16010
6616,217,Munir El Haddadi Mohamed,Munir El Haddadi,19,154,Morocco,17,Right Wing,79:34,,2,,Substitution - On (Tactical),Final Whistle,16010
6649,215,Óscar de Marcos Arana,De Marcos,18,214,Spain,2,Right Back,00:00,,1,,Starting XI,Final Whistle,16010
6665,215,Íñigo Martínez Berridi,Íñigo Martínez,4,214,Spain,5,Left Center Back,00:00,22:47,1,1,Starting XI,Substitution - Off (Injury),16010
6699,215,Ander Capa Rodríguez,Ander Capa,21,214,Spain,,,,,,,,,16010
6775,215,Daniel García Carrillo,Dani García,16,214,Spain,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle,16010
6789,215,Mikel Balenziaga Oruesagasti,Mikel Balenziaga,24,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,16010
6826,217,Clément Lenglet,,15,78,France,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,16010
6842,215,Iker Muniain Goñi,Iker Muniain,10,214,Spain,,,,,,,,,16010
6877,215,Yeray Álvarez López,Yeray Álvarez,5,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,16010
6998,217,Rafael Alcântara do Nascimento,Rafinha,12,31,Brazil,,,,,,,,,16010
8206,217,Arturo Erasmo Vidal Pardo,Arturo Vidal,22,45,Chile,13,Right Center Midfield,00:00,54:44,1,2,Starting XI,Substitution - Off (Tactical),16010
8652,217,Jasper Cillessen,,13,160,Netherlands,,,,,,,,,16010
11392,217,Arthur Henrique Ramos de Oliveira Melo,Arthur,8,31,Brazil,,,,,,,,,16010
11744,215,Peru Nolaskoain Esnal,Peru Nolaskoain,31,214,Spain,5,Left Center Back,22:47,,1,,Substitution - On (Injury),Final Whistle,16010
11746,215,Unai López Cabrera,Unai López,23,214,Spain,,,,,,,,,16010
11748,215,Unai Simón Mendibil,Unai Simón,25,214,Spain,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,16010
20055,217,Marc-André ter Stegen,Marc-André ter Stegen,1,85,Germany,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,16010
3437,207,Francis Coquelin,,17,78,France,15,Left Center Midfield,78:32,,2,,Substitution - On (Tactical),Final Whistle,16023
3457,207,Michy Batshuayi Tunga,Michy Batshuayi,23,22,Belgium,22,Right Center Forward,00:00,,1,,Starting XI,Final Whistle,16023
3501,217,Philippe Coutinho Correia,Philippe Coutinho,7,31,Brazil,21,Left Wing,00:00,83:10,1,2,Starting XI,Substitution - Off (Tactical),16023
4367,207,Gonçalo Manuel Ganchinho Guedes,Gonçalo Guedes,7,183,Portugal,16,Left Midfield,00:00,07:19,1,1,Starting XI,Player Off,16023
4367,207,Gonçalo Manuel Ganchinho Guedes,Gonçalo Guedes,7,183,Portugal,16,Left Midfield,09:57,11:16,1,1,Player On,Substitution - Off (Injury),16023
5186,207,Denis Cheryshev,,11,188,Russia,16,Left Midfield,11:16,,1,,Substitution - On (Injury),Final Whistle,16023
5203,217,Sergio Busquets i Burgos,Sergio Busquets,5,214,Spain,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle,16023
5211,217,Jordi Alba Ramos,Jordi Alba,18,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,16023
5213,217,Gerard Piqué Bernabéu,Gerard Piqué,3,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,16023
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,23,Center Forward,00:00,,1,,Starting XI,Final Whistle,16023
5470,217,Ivan Rakitić,,4,56,Croatia,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle,16023
5477,217,Ousmane Dembélé,,11,78,France,21,Left Wing,83:10,,2,,Substitution - On (Tactical),Final Whistle,16023
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,17,Right Wing,00:00,,1,,Starting XI,Final Whistle,16023
5718,207,Rodrigo Moreno Machado,Rodrigo,19,214,Spain,24,Left Center Forward,66:23,,2,,Substitution - On (Tactical),Final Whistle,16023
6332,217,Thomas Vermaelen,,24,22,Belgium,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,16023
6374,217,Nélson Cabral Semedo,Nélson Semedo,2,183,Portugal,2,Right Back,00:00,,1,,Starting XI,Final Whistle,16023
6401,207,Kevin Gameiro,Kévin Gameiro,9,78,France,24,Left Center Forward,00:00,66:23,1,2,Starting XI,Substitution - Off (Tactical),16023
6583,207,Carlos Soler Barragán,Carlos Soler,8,214,Spain,12,Right Midfield,00:00,,1,,Starting XI,Final Whistle,16023
6585,207,Jeison Fabián Murillo Cerón,Jeison Murillo,4,49,Colombia,,,,,,,,,16023
6587,207,Antonio Latorre Grueso,Toni Lato,15,214,Spain,,,,,,,,,16023
6589,207,Geoffrey Kondogbia,,6,43,Central African Republic,15,Left Center Midfield,00:00,78:32,1,2,Starting XI,Substitution - Off (Tactical),16023
6590,207,Norberto Murara Neto,Neto,13,31,Brazil,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,16023
6595,207,Daniel Parejo Muñoz,Dani Parejo,10,214,Spain,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle,16023
6596,207,José Luis Gayà Peña,José Gayá,14,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,16023
6609,217,Denis Suárez Fernández,Denis Suárez,6,214,Spain,,,,,,,,,16023
6616,217,Munir El Haddadi Mohamed,Munir El Haddadi,19,154,Morocco,,,,,,,,,16023
6746,207,Gabriel Armando de Abreu,Gabriel Paulista,5,31,Brazil,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,16023
6797,207,Daniel Wass,,18,61,Denmark,,,,,,,,,16023
6826,217,Clément Lenglet,,15,78,France,,,,,,,,,16023
6891,207,Ezequiel Marcelo Garay,Ezequiel Garay,24,11,Argentina,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,16023
6898,207,Jaume Doménech Sánchez,Jaume Doménech,1,214,Spain,,,,,,,,,16023
6998,217,Rafael Alcântara do Nascimento,Rafinha,12,31,Brazil,15,Left Center Midfield,87:27,,2,,Substitution - On (Tactical),Final Whistle,16023
8206,217,Arturo Erasmo Vidal Pardo,Arturo Vidal,22,45,Chile,,,,,,,,,16023
8652,217,Jasper Cillessen,,13,160,Netherlands,,,,,,,,,16023
11392,217,Arthur Henrique Ramos de Oliveira Melo,Arthur,8,31,Brazil,15,Left Center Midfield,00:00,87:27,1,2,Starting XI,Substitution - Off (Tactical),16023
11634,207,Cristiano Piccini,,21,112,Italy,2,Right Back,00:00,,1,,Starting XI,Final Whistle,16023
20055,217,Marc-André ter Stegen,Marc-André ter Stegen,1,85,Germany,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,16023
3501,217,Philippe Coutinho Correia,Philippe Coutinho,7,31,Brazil,21,Left Wing,00:00,,1,,Starting XI,Final Whistle,16029
3610,213,Roque Mesa Quevedo,Roque Mesa,7,214,Spain,20,Left Attacking Midfield,68:34,78:04,2,2,Substitution - On (Tactical),Tactical Shift,16029
3610,213,Roque Mesa Quevedo,Roque Mesa,7,214,Spain,14,Center Midfield,78:04,,2,,Tactical Shift,Final Whistle,16029
5203,217,Sergio Busquets i Burgos,Sergio Busquets,5,214,Spain,10,Center Defensive Midfield,00:00,31:10,1,1,Starting XI,Player Off,16029
5203,217,Sergio Busquets i Burgos,Sergio Busquets,5,214,Spain,10,Center Defensive Midfield,31:16,,1,,Player On,Final Whistle,16029
5211,217,Jordi Alba Ramos,Jordi Alba,18,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,16029
5213,217,Gerard Piqué Bernabéu,Gerard Piqué,3,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,16029
5218,213,André Miguel Valente Silva,André Silva,12,183,Portugal,22,Right Center Forward,00:00,78:00,1,2,Starting XI,Substitution - Off (Tactical),16029
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,23,Center Forward,00:00,80:26,1,2,Starting XI,Substitution - Off (Tactical),16029
5470,217,Ivan Rakitić,,4,56,Croatia,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle,16029
5477,217,Ousmane Dembélé,,11,78,France,17,Right Wing,25:55,,1,,Substitution - On (Injury),Final Whistle,16029
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,17,Right Wing,00:00,18:15,1,1,Starting XI,Player Off,16029
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,17,Right Wing,25:54,25:55,1,1,Player On,Substitution - Off (Injury),16029
5504,213,Éver Maximiliano David Banega,Éver Banega,10,11,Argentina,10,Center Defensive Midfield,00:00,54:07,1,2,Starting XI,Tactical Shift,16029
5504,213,Éver Maximiliano David Banega,Éver Banega,10,11,Argentina,14,Center Midfield,54:07,78:04,2,2,Tactical Shift,Tactical Shift,16029
5504,213,Éver Maximiliano David Banega,Éver Banega,10,11,Argentina,20,Left Attacking Midfield,78:04,,2,,Tactical Shift,Final Whistle,16029
5534,213,Simon Thorup Kjær,Simon Kjær,4,61,Denmark,4,Center Back,00:00,53:58,1,2,Starting XI,Substitution - Off (Tactical),16029
5742,213,Gabriel Iván Mercado,Gabriel Mercado,25,11,Argentina,4,Center Back,53:58,54:07,2,2,Substitution - On (Tactical),Tactical Shift,16029
5742,213,Gabriel Iván Mercado,Gabriel Mercado,25,11,Argentina,3,Right Center Back,54:07,,2,,Tactical Shift,Final Whistle,16029
6334,213,Luis Fernando Muriel Fruto,Luis Muriel,14,49,Colombia,22,Right Center Forward,78:00,,2,,Substitution - On (Tactical),Final Whistle,16029
6374,217,Nélson Cabral Semedo,Nélson Semedo,2,183,Portugal,2,Right Back,00:00,,1,,Starting XI,Final Whistle,16029
6379,217,Sergi Roberto Carnicer,Sergi Roberto,20,214,Spain,15,Left Center Midfield,65:57,,2,,Substitution - On (Tactical),Final Whistle,16029
6400,213,Aleix Vidal Parreu,Aleix Vidal,11,214,Spain,,,,,,,,,16029
6616,217,Munir El Haddadi Mohamed,Munir El Haddadi,19,154,Morocco,23,Center Forward,80:26,,2,,Substitution - On (Tactical),Final Whistle,16029
6719,213,Franco Damián Vázquez,Franco Vázquez,22,11,Argentina,15,Left Center Midfield,00:00,54:07,1,2,Starting XI,Tactical Shift,16029
6719,213,Franco Damián Vázquez,Franco Vázquez,22,11,Argentina,20,Left Attacking Midfield,54:07,68:34,2,2,Tactical Shift,Substitution - Off (Tactical),16029
6720,213,Pablo Sarabia García,Pablo Sarabia,17,214,Spain,13,Right Center Midfield,00:00,54:07,1,2,Starting XI,Tactical Shift,16029
6720,213,Pablo Sarabia García,Pablo Sarabia,17,214,Spain,18,Right Attacking Midfield,54:07,,2,,Tactical Shift,Final Whistle,16029
6723,213,Wissam Ben Yedder,,9,78,France,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle,16029
6724,213,Manuel Agudo Durán,Nolito,8,214,Spain,,,,,,,,,16029
6804,213,Sergi Gómez Solà,Sergi Gómez,3,214,Spain,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,16029
